"Timestamp","Artist Letter","Picture Number","Correct (1 for yes, 0 for no)"
"2021/04/06 2:55:00 PM AST","C","4","1"
"2021/04/06 2:55:00 PM AST","C","4","1"
"2021/04/06 2:55:00 PM AST","C","4","1"
"2021/04/06 2:55:00 PM AST","C","4","1"
"2021/04/06 2:55:00 PM AST","C","4","1"
"2021/04/06 2:55:00 PM AST","C","4","1"
"2021/04/06 2:55:00 PM AST","C","4","1"
"2021/04/06 2:55:01 PM AST","C","4","1"
"2021/04/06 2:55:01 PM AST","C","4","1"
"2021/04/06 2:55:02 PM AST","C","4","1"
"2021/04/06 2:55:02 PM AST","C","4","0"
"2021/04/06 2:55:07 PM AST","C","4","1"
"2021/04/06 2:55:13 PM AST","D","1","1"
"2021/04/06 2:55:14 PM AST","D","1","1"
"2021/04/06 2:55:14 PM AST","D","1","1"
"2021/04/06 2:55:14 PM AST","D","1","1"
"2021/04/06 2:55:14 PM AST","D","1","1"
"2021/04/06 2:55:14 PM AST","D","1","1"
"2021/04/06 2:55:14 PM AST","D","1","1"
"2021/04/06 2:55:15 PM AST","D","1","1"
"2021/04/06 2:55:15 PM AST","D","1","1"
"2021/04/06 2:55:15 PM AST","D","1","1"
"2021/04/06 2:55:15 PM AST","D","1","1"
"2021/04/06 2:55:15 PM AST","D","1","1"
"2021/04/06 2:55:15 PM AST","D","1","1"
"2021/04/06 2:55:15 PM AST","D","1","1"
"2021/04/06 2:55:15 PM AST","D","1","1"
"2021/04/06 2:55:15 PM AST","D","1","1"
"2021/04/06 2:55:15 PM AST","D","1","1"
"2021/04/06 2:55:15 PM AST","D","1","1"
"2021/04/06 2:55:15 PM AST","D","1","1"
"2021/04/06 2:55:16 PM AST","D","1","1"
"2021/04/06 2:55:16 PM AST","D","1","1"
"2021/04/06 2:55:16 PM AST","D","1","1"
"2021/04/06 2:55:16 PM AST","D","1","1"
"2021/04/06 2:55:16 PM AST","D","1","1"
"2021/04/06 2:55:16 PM AST","D","1","1"
"2021/04/06 2:55:16 PM AST","D","1","1"
"2021/04/06 2:55:16 PM AST","D","1","1"
"2021/04/06 2:55:16 PM AST","D","1","1"
"2021/04/06 2:55:16 PM AST","D","1","1"
"2021/04/06 2:55:16 PM AST","D","1","1"
"2021/04/06 2:55:16 PM AST","D","1","1"
"2021/04/06 2:55:16 PM AST","D","1","1"
"2021/04/06 2:55:17 PM AST","D","1","1"
"2021/04/06 2:55:17 PM AST","D","1","1"
"2021/04/06 2:55:17 PM AST","D","1","1"
"2021/04/06 2:55:17 PM AST","D","1","1"
"2021/04/06 2:55:17 PM AST","D","1","1"
"2021/04/06 2:55:17 PM AST","D","1","1"
"2021/04/06 2:55:17 PM AST","D","1","1"
"2021/04/06 2:55:17 PM AST","D","1","1"
"2021/04/06 2:55:17 PM AST","D","1","1"
"2021/04/06 2:55:18 PM AST","D","1","0"
"2021/04/06 2:55:20 PM AST","D","1","0"
"2021/04/06 2:55:20 PM AST","D","1","1"
"2021/04/06 2:55:20 PM AST","D","1","1"
"2021/04/06 2:55:33 PM AST","D","2","0"
"2021/04/06 2:55:33 PM AST","D","2","0"
"2021/04/06 2:55:33 PM AST","D","2","0"
"2021/04/06 2:55:33 PM AST","D","2","0"
"2021/04/06 2:55:33 PM AST","D","2","0"
"2021/04/06 2:55:34 PM AST","D","2","0"
"2021/04/06 2:55:34 PM AST","D","2","0"
"2021/04/06 2:55:34 PM AST","D","2","0"
"2021/04/06 2:55:34 PM AST","D","2","0"
"2021/04/06 2:55:34 PM AST","D","2","0"
"2021/04/06 2:55:35 PM AST","D","2","0"
"2021/04/06 2:55:35 PM AST","D","2","0"
"2021/04/06 2:55:35 PM AST","D","2","0"
"2021/04/06 2:55:35 PM AST","D","2","0"
"2021/04/06 2:55:35 PM AST","D","2","0"
"2021/04/06 2:55:35 PM AST","D","2","0"
"2021/04/06 2:55:35 PM AST","D","2","0"
"2021/04/06 2:55:35 PM AST","D","2","0"
"2021/04/06 2:55:35 PM AST","D","2","0"
"2021/04/06 2:55:35 PM AST","D","2","0"
"2021/04/06 2:55:35 PM AST","D","2","0"
"2021/04/06 2:55:35 PM AST","D","2","0"
"2021/04/06 2:55:36 PM AST","D","2","0"
"2021/04/06 2:55:36 PM AST","D","2","0"
"2021/04/06 2:55:36 PM AST","D","2","0"
"2021/04/06 2:55:36 PM AST","D","2","0"
"2021/04/06 2:55:36 PM AST","D","2","0"
"2021/04/06 2:55:36 PM AST","D","2","0"
"2021/04/06 2:55:36 PM AST","D","2","0"
"2021/04/06 2:55:36 PM AST","D","2","0"
"2021/04/06 2:55:36 PM AST","D","2","0"
"2021/04/06 2:55:37 PM AST","D","2","0"
"2021/04/06 2:55:37 PM AST","D","2","0"
"2021/04/06 2:55:37 PM AST","D","2","0"
"2021/04/06 2:55:37 PM AST","D","2","0"
"2021/04/06 2:55:37 PM AST","D","2","0"
"2021/04/06 2:55:37 PM AST","D","2","0"
"2021/04/06 2:55:38 PM AST","D","2","0"
"2021/04/06 2:55:38 PM AST","D","2","0"
"2021/04/06 2:55:38 PM AST","D","2","0"
"2021/04/06 2:55:41 PM AST","D","2","0"
"2021/04/06 2:55:41 PM AST","D","2","0"
"2021/04/06 2:55:43 PM AST","D","2","0"
"2021/04/06 2:55:44 PM AST","D","2","0"
"2021/04/06 2:55:46 PM AST","D","2","0"
"2021/04/06 2:55:54 PM AST","D","3","1"
"2021/04/06 2:55:54 PM AST","D","3","1"
"2021/04/06 2:55:54 PM AST","D","3","1"
"2021/04/06 2:55:54 PM AST","D","3","1"
"2021/04/06 2:55:54 PM AST","D","3","1"
"2021/04/06 2:55:54 PM AST","D","3","1"
"2021/04/06 2:55:55 PM AST","D","3","1"
"2021/04/06 2:55:55 PM AST","D","3","1"
"2021/04/06 2:55:55 PM AST","D","3","0"
"2021/04/06 2:55:55 PM AST","D","3","1"
"2021/04/06 2:55:55 PM AST","D","3","0"
"2021/04/06 2:55:55 PM AST","D","3","0"
"2021/04/06 2:55:55 PM AST","D","3","1"
"2021/04/06 2:55:56 PM AST","D","3","0"
"2021/04/06 2:55:56 PM AST","D","3","0"
"2021/04/06 2:55:56 PM AST","D","3","0"
"2021/04/06 2:55:56 PM AST","D","3","0"
"2021/04/06 2:55:56 PM AST","D","3","0"
"2021/04/06 2:55:56 PM AST","D","3","0"
"2021/04/06 2:55:56 PM AST","D","3","0"
"2021/04/06 2:55:57 PM AST","D","3","0"
"2021/04/06 2:55:57 PM AST","D","3","0"
"2021/04/06 2:55:57 PM AST","D","3","0"
"2021/04/06 2:55:57 PM AST","D","3","0"
"2021/04/06 2:55:58 PM AST","D","3","0"
"2021/04/06 2:55:58 PM AST","D","3","0"
"2021/04/06 2:55:58 PM AST","D","3","0"
"2021/04/06 2:55:58 PM AST","D","3","1"
"2021/04/06 2:55:59 PM AST","D","3","0"
"2021/04/06 2:55:59 PM AST","D","3","0"
"2021/04/06 2:55:59 PM AST","D","3","0"
"2021/04/06 2:55:59 PM AST","D","3","0"
"2021/04/06 2:55:59 PM AST","D","3","0"
"2021/04/06 2:55:59 PM AST","D","3","0"
"2021/04/06 2:55:59 PM AST","D","3","0"
"2021/04/06 2:56:00 PM AST","D","3","0"
"2021/04/06 2:56:00 PM AST","D","3","1"
"2021/04/06 2:56:00 PM AST","D","3","0"
"2021/04/06 2:56:00 PM AST","D","3","0"
"2021/04/06 2:56:01 PM AST","D","3","0"
"2021/04/06 2:56:01 PM AST","D","3","0"
"2021/04/06 2:56:01 PM AST","D","3","1"
"2021/04/06 2:56:01 PM AST","D","3","0"
"2021/04/06 2:56:01 PM AST","D","3","0"
"2021/04/06 2:56:02 PM AST","D","3","0"
"2021/04/06 2:56:15 PM AST","D","4","0"
"2021/04/06 2:56:15 PM AST","D","4","0"
"2021/04/06 2:56:16 PM AST","D","4","0"
"2021/04/06 2:56:16 PM AST","D","4","0"
"2021/04/06 2:56:17 PM AST","D","4","0"
"2021/04/06 2:56:17 PM AST","D","4","0"
"2021/04/06 2:56:17 PM AST","D","4","0"
"2021/04/06 2:56:17 PM AST","D","4","0"
"2021/04/06 2:56:17 PM AST","D","4","0"
"2021/04/06 2:56:17 PM AST","D","4","0"
"2021/04/06 2:56:17 PM AST","D","4","0"
"2021/04/06 2:56:17 PM AST","D","4","0"
"2021/04/06 2:56:17 PM AST","D","4","0"
"2021/04/06 2:56:18 PM AST","D","4","0"
"2021/04/06 2:56:18 PM AST","D","4","0"
"2021/04/06 2:56:18 PM AST","D","4","0"
"2021/04/06 2:56:18 PM AST","D","4","0"
"2021/04/06 2:56:18 PM AST","D","4","0"
"2021/04/06 2:56:18 PM AST","D","4","0"
"2021/04/06 2:56:18 PM AST","D","4","0"
"2021/04/06 2:56:18 PM AST","D","4","0"
"2021/04/06 2:56:18 PM AST","D","4","0"
"2021/04/06 2:56:18 PM AST","D","4","0"
"2021/04/06 2:56:18 PM AST","D","4","0"
"2021/04/06 2:56:18 PM AST","D","4","0"
"2021/04/06 2:56:18 PM AST","D","4","0"
"2021/04/06 2:56:19 PM AST","D","4","0"
"2021/04/06 2:56:19 PM AST","D","4","0"
"2021/04/06 2:56:19 PM AST","D","4","0"
"2021/04/06 2:56:19 PM AST","D","4","0"
"2021/04/06 2:56:19 PM AST","D","4","0"
"2021/04/06 2:56:19 PM AST","D","4","0"
"2021/04/06 2:56:19 PM AST","D","4","0"
"2021/04/06 2:56:19 PM AST","D","4","0"
"2021/04/06 2:56:19 PM AST","D","4","0"
"2021/04/06 2:56:19 PM AST","D","4","0"
"2021/04/06 2:56:19 PM AST","D","4","0"
"2021/04/06 2:56:19 PM AST","D","4","0"
"2021/04/06 2:56:20 PM AST","D","4","0"
"2021/04/06 2:56:20 PM AST","D","4","0"
"2021/04/06 2:56:20 PM AST","D","4","0"
"2021/04/06 2:56:21 PM AST","D","4","0"
"2021/04/06 2:56:21 PM AST","D","4","0"
"2021/04/06 2:56:22 PM AST","D","4","0"
"2021/04/06 2:56:22 PM AST","D","4","0"
"2021/04/06 2:56:40 PM AST","E","1","0"
"2021/04/06 2:56:41 PM AST","E","1","0"
"2021/04/06 2:56:42 PM AST","E","1","0"
"2021/04/06 2:56:42 PM AST","E","1","0"
"2021/04/06 2:56:42 PM AST","E","1","0"
"2021/04/06 2:56:42 PM AST","E","1","0"
"2021/04/06 2:56:42 PM AST","E","1","0"
"2021/04/06 2:56:42 PM AST","E","1","0"
"2021/04/06 2:56:42 PM AST","E","1","0"
"2021/04/06 2:56:42 PM AST","E","1","0"
"2021/04/06 2:56:43 PM AST","E","1","0"
"2021/04/06 2:56:43 PM AST","E","1","0"
"2021/04/06 2:56:43 PM AST","E","1","0"
"2021/04/06 2:56:43 PM AST","E","1","0"
"2021/04/06 2:56:43 PM AST","E","1","0"
"2021/04/06 2:56:43 PM AST","E","1","0"
"2021/04/06 2:56:43 PM AST","E","1","0"
"2021/04/06 2:56:43 PM AST","E","1","0"
"2021/04/06 2:56:43 PM AST","E","1","0"
"2021/04/06 2:56:43 PM AST","E","1","0"
"2021/04/06 2:56:43 PM AST","E","1","0"
"2021/04/06 2:56:44 PM AST","E","1","0"
"2021/04/06 2:56:44 PM AST","E","1","0"
"2021/04/06 2:56:44 PM AST","E","1","0"
"2021/04/06 2:56:44 PM AST","E","1","0"
"2021/04/06 2:56:44 PM AST","E","1","1"
"2021/04/06 2:56:44 PM AST","E","1","0"
"2021/04/06 2:56:45 PM AST","E","1","0"
"2021/04/06 2:56:45 PM AST","E","1","0"
"2021/04/06 2:56:47 PM AST","E","1","0"
"2021/04/06 2:56:47 PM AST","E","1","0"
"2021/04/06 2:56:47 PM AST","E","1","0"
"2021/04/06 2:56:48 PM AST","E","1","0"
"2021/04/06 2:56:48 PM AST","E","1","0"
"2021/04/06 2:56:48 PM AST","E","1","0"
"2021/04/06 2:56:50 PM AST","E","1","0"
"2021/04/06 2:56:50 PM AST","E","1","0"
"2021/04/06 2:56:50 PM AST","E","1","0"
"2021/04/06 2:56:51 PM AST","E","1","0"
"2021/04/06 2:56:53 PM AST","E","1","0"
"2021/04/06 2:56:53 PM AST","E","1","0"
"2021/04/06 2:56:54 PM AST","E","1","0"
"2021/04/06 2:56:55 PM AST","E","1","0"
"2021/04/06 2:56:55 PM AST","E","1","0"
"2021/04/06 2:56:57 PM AST","E","1","0"
"2021/04/06 2:57:11 PM AST","E","2","0"
"2021/04/06 2:57:11 PM AST","E","2","0"
"2021/04/06 2:57:12 PM AST","E","2","0"
"2021/04/06 2:57:12 PM AST","E","2","0"
"2021/04/06 2:57:13 PM AST","E","2","0"
"2021/04/06 2:57:13 PM AST","E","2","0"
"2021/04/06 2:57:14 PM AST","E","2","0"
"2021/04/06 2:57:14 PM AST","E","2","0"
"2021/04/06 2:57:14 PM AST","E","2","0"
"2021/04/06 2:57:14 PM AST","E","2","0"
"2021/04/06 2:57:16 PM AST","E","2","0"
"2021/04/06 2:57:16 PM AST","E","2","0"
"2021/04/06 2:57:18 PM AST","E","2","1"
"2021/04/06 2:57:18 PM AST","E","2","1"
"2021/04/06 2:57:18 PM AST","E","2","0"
"2021/04/06 2:57:18 PM AST","E","2","1"
"2021/04/06 2:57:18 PM AST","E","2","1"
"2021/04/06 2:57:18 PM AST","E","2","1"
"2021/04/06 2:57:18 PM AST","E","2","1"
"2021/04/06 2:57:19 PM AST","E","2","1"
"2021/04/06 2:57:19 PM AST","E","2","1"
"2021/04/06 2:57:19 PM AST","E","2","1"
"2021/04/06 2:57:19 PM AST","E","2","1"
"2021/04/06 2:57:19 PM AST","E","2","1"
"2021/04/06 2:57:19 PM AST","E","2","1"
"2021/04/06 2:57:19 PM AST","E","2","1"
"2021/04/06 2:57:19 PM AST","E","2","1"
"2021/04/06 2:57:20 PM AST","E","2","1"
"2021/04/06 2:57:20 PM AST","E","2","1"
"2021/04/06 2:57:20 PM AST","E","2","1"
"2021/04/06 2:57:20 PM AST","E","2","1"
"2021/04/06 2:57:20 PM AST","E","2","1"
"2021/04/06 2:57:20 PM AST","E","2","1"
"2021/04/06 2:57:20 PM AST","E","2","0"
"2021/04/06 2:57:20 PM AST","E","2","1"
"2021/04/06 2:57:21 PM AST","E","2","1"
"2021/04/06 2:57:21 PM AST","E","2","1"
"2021/04/06 2:57:21 PM AST","E","2","0"
"2021/04/06 2:57:21 PM AST","E","2","1"
"2021/04/06 2:57:21 PM AST","E","2","1"
"2021/04/06 2:57:22 PM AST","E","2","1"
"2021/04/06 2:57:23 PM AST","E","2","1"
"2021/04/06 2:57:24 PM AST","E","2","1"
"2021/04/06 2:57:25 PM AST","E","2","1"
"2021/04/06 2:57:28 PM AST","E","2","1"
"2021/04/06 2:57:33 PM AST","E","3","0"
"2021/04/06 2:57:46 PM AST","E","3","0"
"2021/04/06 2:57:46 PM AST","E","3","0"
"2021/04/06 2:57:46 PM AST","E","3","0"
"2021/04/06 2:57:46 PM AST","E","3","0"
"2021/04/06 2:57:46 PM AST","E","3","0"
"2021/04/06 2:57:47 PM AST","E","3","0"
"2021/04/06 2:57:47 PM AST","E","3","0"
"2021/04/06 2:57:47 PM AST","E","3","0"
"2021/04/06 2:57:47 PM AST","E","3","0"
"2021/04/06 2:57:47 PM AST","E","3","0"
"2021/04/06 2:57:47 PM AST","E","3","0"
"2021/04/06 2:57:47 PM AST","E","3","0"
"2021/04/06 2:57:48 PM AST","E","3","0"
"2021/04/06 2:57:48 PM AST","E","3","0"
"2021/04/06 2:57:48 PM AST","E","3","0"
"2021/04/06 2:57:48 PM AST","E","3","0"
"2021/04/06 2:57:48 PM AST","E","3","0"
"2021/04/06 2:57:48 PM AST","E","3","0"
"2021/04/06 2:57:48 PM AST","E","3","0"
"2021/04/06 2:57:48 PM AST","E","3","0"
"2021/04/06 2:57:48 PM AST","E","3","0"
"2021/04/06 2:57:48 PM AST","E","3","0"
"2021/04/06 2:57:49 PM AST","E","3","0"
"2021/04/06 2:57:49 PM AST","E","3","0"
"2021/04/06 2:57:49 PM AST","E","3","0"
"2021/04/06 2:57:49 PM AST","E","3","0"
"2021/04/06 2:57:49 PM AST","E","3","0"
"2021/04/06 2:57:49 PM AST","E","3","0"
"2021/04/06 2:57:49 PM AST","E","3","0"
"2021/04/06 2:57:49 PM AST","E","3","0"
"2021/04/06 2:57:50 PM AST","E","3","0"
"2021/04/06 2:57:50 PM AST","E","3","0"
"2021/04/06 2:57:50 PM AST","E","3","0"
"2021/04/06 2:57:50 PM AST","E","3","0"
"2021/04/06 2:57:50 PM AST","E","3","0"
"2021/04/06 2:57:51 PM AST","E","3","0"
"2021/04/06 2:57:51 PM AST","E","3","0"
"2021/04/06 2:57:51 PM AST","E","3","0"
"2021/04/06 2:57:52 PM AST","E","3","0"
"2021/04/06 2:57:52 PM AST","E","3","0"
"2021/04/06 2:57:52 PM AST","E","3","0"
"2021/04/06 2:57:53 PM AST","E","3","0"
"2021/04/06 2:58:02 PM AST","E","3","0"
"2021/04/06 2:58:03 PM AST","E","4","1"
"2021/04/06 2:58:04 PM AST","E","4","1"
"2021/04/06 2:58:04 PM AST","E","4","1"
"2021/04/06 2:58:04 PM AST","E","4","1"
"2021/04/06 2:58:04 PM AST","E","4","1"
"2021/04/06 2:58:04 PM AST","E","4","1"
"2021/04/06 2:58:04 PM AST","E","4","1"
"2021/04/06 2:58:04 PM AST","E","4","1"
"2021/04/06 2:58:04 PM AST","E","4","1"
"2021/04/06 2:58:04 PM AST","E","4","1"
"2021/04/06 2:58:04 PM AST","E","4","1"
"2021/04/06 2:58:05 PM AST","E","4","1"
"2021/04/06 2:58:05 PM AST","E","4","1"
"2021/04/06 2:58:05 PM AST","E","4","1"
"2021/04/06 2:58:05 PM AST","E","4","1"
"2021/04/06 2:58:05 PM AST","E","4","1"
"2021/04/06 2:58:05 PM AST","","4","1"
"2021/04/06 2:58:05 PM AST","E","4","1"
"2021/04/06 2:58:05 PM AST","E","4","1"
"2021/04/06 2:58:05 PM AST","E","4","1"
"2021/04/06 2:58:05 PM AST","E","4","1"
"2021/04/06 2:58:05 PM AST","E","4","1"
"2021/04/06 2:58:05 PM AST","E","4","1"
"2021/04/06 2:58:06 PM AST","E","4","1"
"2021/04/06 2:58:06 PM AST","E","4","1"
"2021/04/06 2:58:06 PM AST","E","4","1"
"2021/04/06 2:58:06 PM AST","E","4","1"
"2021/04/06 2:58:06 PM AST","E","4","1"
"2021/04/06 2:58:06 PM AST","E","4","1"
"2021/04/06 2:58:06 PM AST","E","4","1"
"2021/04/06 2:58:06 PM AST","E","4","1"
"2021/04/06 2:58:06 PM AST","E","4","1"
"2021/04/06 2:58:06 PM AST","E","4","1"
"2021/04/06 2:58:06 PM AST","E","4","1"
"2021/04/06 2:58:06 PM AST","E","4","1"
"2021/04/06 2:58:06 PM AST","E","3","0"
"2021/04/06 2:58:07 PM AST","E","4","1"
"2021/04/06 2:58:07 PM AST","E","4","1"
"2021/04/06 2:58:07 PM AST","E","4","1"
"2021/04/06 2:58:07 PM AST","E","4","1"
"2021/04/06 2:58:09 PM AST","E","4","0"
"2021/04/06 2:58:09 PM AST","E","4","1"
"2021/04/06 2:58:10 PM AST","E","4","1"
"2021/04/06 2:58:11 PM AST","E","4","1"
"2021/04/06 2:58:16 PM AST","E","4","1"
"2021/04/06 2:58:23 PM AST","F","1","0"
"2021/04/06 2:58:23 PM AST","F","1","0"
"2021/04/06 2:58:23 PM AST","F","1","0"
"2021/04/06 2:58:24 PM AST","F","1","0"
"2021/04/06 2:58:24 PM AST","F","1","0"
"2021/04/06 2:58:24 PM AST","F","1","0"
"2021/04/06 2:58:24 PM AST","F","1","0"
"2021/04/06 2:58:24 PM AST","F","1","0"
"2021/04/06 2:58:25 PM AST","F","1","0"
"2021/04/06 2:58:25 PM AST","F","1","0"
"2021/04/06 2:58:25 PM AST","F","1","0"
"2021/04/06 2:58:25 PM AST","F","1","0"
"2021/04/06 2:58:25 PM AST","F","1","0"
"2021/04/06 2:58:26 PM AST","F","1","0"
"2021/04/06 2:58:26 PM AST","F","1","0"
"2021/04/06 2:58:26 PM AST","F","1","0"
"2021/04/06 2:58:26 PM AST","F","1","0"
"2021/04/06 2:58:26 PM AST","F","1","0"
"2021/04/06 2:58:26 PM AST","F","1","0"
"2021/04/06 2:58:26 PM AST","F","1","0"
"2021/04/06 2:58:26 PM AST","F","1","0"
"2021/04/06 2:58:27 PM AST","F","1","0"
"2021/04/06 2:58:27 PM AST","F","1","0"
"2021/04/06 2:58:27 PM AST","F","1","0"
"2021/04/06 2:58:27 PM AST","F","1","0"
"2021/04/06 2:58:27 PM AST","F","1","0"
"2021/04/06 2:58:27 PM AST","F","1","0"
"2021/04/06 2:58:27 PM AST","F","1","0"
"2021/04/06 2:58:28 PM AST","F","1","0"
"2021/04/06 2:58:29 PM AST","F","1","0"
"2021/04/06 2:58:30 PM AST","F","1","0"
"2021/04/06 2:58:30 PM AST","F","1","0"
"2021/04/06 2:58:30 PM AST","F","1","0"
"2021/04/06 2:58:30 PM AST","F","1","0"
"2021/04/06 2:58:30 PM AST","F","1","0"
"2021/04/06 2:58:31 PM AST","F","1","0"
"2021/04/06 2:58:31 PM AST","F","1","0"
"2021/04/06 2:58:31 PM AST","F","1","0"
"2021/04/06 2:58:31 PM AST","F","1","0"
"2021/04/06 2:58:32 PM AST","F","1","0"
"2021/04/06 2:58:32 PM AST","F","1","0"
"2021/04/06 2:58:33 PM AST","F","1","1"
"2021/04/06 2:58:33 PM AST","F","1","0"
"2021/04/06 2:58:34 PM AST","F","1","0"
"2021/04/06 2:58:36 PM AST","F","1","0"
"2021/04/06 2:58:49 PM AST","F","2","1"
"2021/04/06 2:58:49 PM AST","F","2","1"
"2021/04/06 2:58:49 PM AST","F","2","1"
"2021/04/06 2:58:49 PM AST","F","2","1"
"2021/04/06 2:58:50 PM AST","F","2","1"
"2021/04/06 2:58:50 PM AST","F","2","1"
"2021/04/06 2:58:50 PM AST","F","2","1"
"2021/04/06 2:58:50 PM AST","F","2","1"
"2021/04/06 2:58:50 PM AST","F","2","1"
"2021/04/06 2:58:50 PM AST","F","2","1"
"2021/04/06 2:58:50 PM AST","F","2","1"
"2021/04/06 2:58:50 PM AST","F","2","0"
"2021/04/06 2:58:50 PM AST","F","2","1"
"2021/04/06 2:58:50 PM AST","F","2","1"
"2021/04/06 2:58:50 PM AST","F","2","1"
"2021/04/06 2:58:51 PM AST","F","2","1"
"2021/04/06 2:58:51 PM AST","F","2","1"
"2021/04/06 2:58:51 PM AST","F","2","1"
"2021/04/06 2:58:51 PM AST","F","2","1"
"2021/04/06 2:58:51 PM AST","F","2","1"
"2021/04/06 2:58:51 PM AST","F","2","1"
"2021/04/06 2:58:51 PM AST","F","2","1"
"2021/04/06 2:58:51 PM AST","F","2","1"
"2021/04/06 2:58:51 PM AST","F","2","1"
"2021/04/06 2:58:51 PM AST","F","2","0"
"2021/04/06 2:58:51 PM AST","F","2","1"
"2021/04/06 2:58:51 PM AST","F","2","1"
"2021/04/06 2:58:51 PM AST","F","2","1"
"2021/04/06 2:58:52 PM AST","F","2","1"
"2021/04/06 2:58:52 PM AST","F","2","1"
"2021/04/06 2:58:52 PM AST","F","2","1"
"2021/04/06 2:58:52 PM AST","F","2","1"
"2021/04/06 2:58:52 PM AST","F","2","1"
"2021/04/06 2:58:52 PM AST","F","2","1"
"2021/04/06 2:58:52 PM AST","F","2","0"
"2021/04/06 2:58:52 PM AST","F","2","0"
"2021/04/06 2:58:52 PM AST","F","2","1"
"2021/04/06 2:58:53 PM AST","F","2","1"
"2021/04/06 2:58:53 PM AST","F","2","1"
"2021/04/06 2:58:53 PM AST","F","2","0"
"2021/04/06 2:58:54 PM AST","F","2","1"
"2021/04/06 2:58:55 PM AST","F","2","1"
"2021/04/06 2:58:56 PM AST","F","2","0"
"2021/04/06 2:58:56 PM AST","F","2","0"
"2021/04/06 2:59:00 PM AST","F","2","1"
"2021/04/06 2:59:06 PM AST","F","3","1"
"2021/04/06 2:59:07 PM AST","F","3","1"
"2021/04/06 2:59:07 PM AST","F","3","1"
"2021/04/06 2:59:07 PM AST","F","3","1"
"2021/04/06 2:59:07 PM AST","F","3","1"
"2021/04/06 2:59:07 PM AST","F","3","1"
"2021/04/06 2:59:07 PM AST","F","3","1"
"2021/04/06 2:59:07 PM AST","F","3","1"
"2021/04/06 2:59:07 PM AST","F","3","1"
"2021/04/06 2:59:07 PM AST","F","3","1"
"2021/04/06 2:59:08 PM AST","F","3","1"
"2021/04/06 2:59:08 PM AST","F","3","1"
"2021/04/06 2:59:08 PM AST","F","3","1"
"2021/04/06 2:59:08 PM AST","F","3","1"
"2021/04/06 2:59:08 PM AST","F","3","1"
"2021/04/06 2:59:08 PM AST","F","3","1"
"2021/04/06 2:59:08 PM AST","F","3","1"
"2021/04/06 2:59:08 PM AST","F","3","1"
"2021/04/06 2:59:08 PM AST","F","3","1"
"2021/04/06 2:59:08 PM AST","F","3","1"
"2021/04/06 2:59:08 PM AST","F","3","1"
"2021/04/06 2:59:08 PM AST","F","3","1"
"2021/04/06 2:59:09 PM AST","F","3","1"
"2021/04/06 2:59:09 PM AST","F","3","1"
"2021/04/06 2:59:09 PM AST","F","3","1"
"2021/04/06 2:59:09 PM AST","F","3","1"
"2021/04/06 2:59:09 PM AST","F","3","1"
"2021/04/06 2:59:09 PM AST","F","3","1"
"2021/04/06 2:59:09 PM AST","F","3","1"
"2021/04/06 2:59:09 PM AST","F","3","1"
"2021/04/06 2:59:09 PM AST","F","3","1"
"2021/04/06 2:59:09 PM AST","F","3","1"
"2021/04/06 2:59:10 PM AST","F","3","1"
"2021/04/06 2:59:10 PM AST","F","3","1"
"2021/04/06 2:59:10 PM AST","F","3","1"
"2021/04/06 2:59:10 PM AST","F","3","1"
"2021/04/06 2:59:10 PM AST","F","3","1"
"2021/04/06 2:59:10 PM AST","F","3","1"
"2021/04/06 2:59:10 PM AST","F","3","1"
"2021/04/06 2:59:10 PM AST","F","3","1"
"2021/04/06 2:59:11 PM AST","F","3","1"
"2021/04/06 2:59:11 PM AST","F","3","1"
"2021/04/06 2:59:12 PM AST","F","3","0"
"2021/04/06 2:59:13 PM AST","F","3","1"
"2021/04/06 2:59:25 PM AST","F","3","1"
"2021/04/06 2:59:29 PM AST","F","4","1"
"2021/04/06 2:59:29 PM AST","F","4","1"
"2021/04/06 2:59:29 PM AST","F","4","1"
"2021/04/06 2:59:29 PM AST","F","4","1"
"2021/04/06 2:59:29 PM AST","F","4","1"
"2021/04/06 2:59:30 PM AST","F","4","1"
"2021/04/06 2:59:30 PM AST","F","4","1"
"2021/04/06 2:59:30 PM AST","F","4","1"
"2021/04/06 2:59:30 PM AST","F","4","1"
"2021/04/06 2:59:30 PM AST","F","4","1"
"2021/04/06 2:59:30 PM AST","F","4","0"
"2021/04/06 2:59:30 PM AST","F","4","1"
"2021/04/06 2:59:31 PM AST","F","4","1"
"2021/04/06 2:59:31 PM AST","F","4","0"
"2021/04/06 2:59:31 PM AST","F","4","1"
"2021/04/06 2:59:31 PM AST","F","4","0"
"2021/04/06 2:59:31 PM AST","F","4","0"
"2021/04/06 2:59:31 PM AST","F","4","0"
"2021/04/06 2:59:31 PM AST","F","4","1"
"2021/04/06 2:59:31 PM AST","F","4","1"
"2021/04/06 2:59:32 PM AST","F","4","1"
"2021/04/06 2:59:32 PM AST","F","4","0"
"2021/04/06 2:59:32 PM AST","F","4","0"
"2021/04/06 2:59:32 PM AST","F","4","1"
"2021/04/06 2:59:32 PM AST","F","4","1"
"2021/04/06 2:59:32 PM AST","F","4","0"
"2021/04/06 2:59:33 PM AST","F","4","0"
"2021/04/06 2:59:33 PM AST","F","4","1"
"2021/04/06 2:59:33 PM AST","F","4","0"
"2021/04/06 2:59:34 PM AST","F","4","0"
"2021/04/06 2:59:34 PM AST","F","4","1"
